ItemID,Sentiment,SentimentSource,SentimentText
1828,0,Sentiment140, i see how it is
1829,0,Sentiment140, i should have picked that dog up! Oh no  someone go on the freeway off near bob hope and rescue the cute black dog
1830,0,Sentiment140," I Shouldn't Have Came! Its Not The Same Without My Best Friend @TootsiiePop ...  I'm 4Real Y'all, I Miss My Sista.! I'm Bouta Cry "
1831,0,Sentiment140, I shouldn't miss you. &gt;_&lt;
1832,0,Sentiment140, I slept for maybe an hour or two...even though i tried so hard to fall asleep cause i need my rest.
1833,0,Sentiment140, i so don't like going to the dentist
1834,0,Sentiment140," I Still Cant Find My Phone , And I Cant Call It , Cause Its Dead"
1835,0,Sentiment140, i swear to cheese &amp; crackers @songzyuuup is in Detroit like every 2 months &amp; i NEVER get to see him!  i swear this blows monkeyballs!
1836,0,Sentiment140, i think i gain another 4kg
1837,0,Sentiment140, i think i need a drink
1838,0,Sentiment140, i think im going to bed now... sooo tired! nitey nite!
1839,1,Sentiment140," i think its a good day, bang bang, dirty rich"
1840,1,Sentiment140, I think its work time
1841,0,Sentiment140, I think my friend has swine flu... FOR REAL  he's in the hospital.
1842,0,Sentiment140, i think my trachea is infected again.
1843,0,Sentiment140, i thnk ima cry i feel rlly bad
1844,0,Sentiment140, i thought i made some progress... Nope
1845,0,Sentiment140, i totally know how you feel
1846,1,Sentiment140, i wanna be like you (Demi)
1847,0,Sentiment140, i wanna crawl in a ball..
1848,0,Sentiment140, i wanna vote for Miley Cyrus and I cant!! I wanna live in the united states now!!
1849,0,Sentiment140, i wanna watch the new ep but of course it's ppv..put it on the pay members page too..please matt!!!
1850,0,Sentiment140, I want all my friends back. (via @Mikejones37) as do I.  Happy for you mike.
1851,0,Sentiment140, I want an unltimate maing room... free astros. XD
1852,0,Sentiment140, i want baja california starbursts for some odd reason. :/
1853,0,Sentiment140, i want iphone OS 3.0...how much longer must i wait? :] me eating french toast. Yum yum yum
1854,0,Sentiment140, I want my Casanova &amp; Clopin.
1855,0,Sentiment140, i want summer love! PLEASE LORDDD lol. im so patheticcc.
1856,0,Sentiment140," I want the ham sandwich now, but diannaaaa is making me play pokemon."
1857,0,Sentiment140, i want to b happy n content. tell me hw. - http://tweet.sg
1858,0,Sentiment140, I want to but i can't 
1859,0,Sentiment140," i want to enter in my old my space , but i forget the password"
1860,0,Sentiment140, i want to get away!
1861,0,Sentiment140, i want to get out of sm riiight now. it is draining my soul
1862,0,Sentiment140, i want to go home get in bed. eat soup. watch friends season 5. all day. i feel like crap
1863,1,Sentiment140, I want to go to the Teen Choice Awards!
1864,0,Sentiment140, I want to move so fucking bad. I hate it here. I wish I never bought concert tickets because now I can't move as soon as I want.
1865,0,Sentiment140, dude bringing up memories now
1866,0,Sentiment140, Eden missed a turn and then drifted. It was so damn scary. ((
1867,0,Sentiment140, ehhh bad day
1868,1,Sentiment140," elaina and sarah are over, watching movies and what not"
1869,0,Sentiment140, electricity is out.
1870,0,Sentiment140, Eliminated Me (KQs) SB x (AKo) CO-1 with a king in the flop.
1871,0,Sentiment140," em ch�n c�i tr�nh ?? English c?a th?ng AR47 qu�, v?y m� n� c? ng?i s?a em ho�i huhu"
1872,0,Sentiment140, Empty Nest...literally @ my fiancee's.  I hope they're still around. They were SO CUTE &amp; I miss them!
1873,0,Sentiment140, England what the hell :'( :'( #cricket # T20
1874,0,Sentiment140, enough said.
1875,0,Sentiment140,- eShoot canceled... It's storming and raining in Tampa!  
1876,0,Sentiment140, europe cruise mite be cancelled; there was a fire that happened on our ship..... My summer is officialy ruined. 
1877,0,Sentiment140, even Poirot is not making my head feel better.
1878,0,Sentiment140, even worse than I thought 
1879,0,Sentiment140," Ever since my brother got married, I feel so alone at home. Even though we seldom communicate but he's presence at home is enough."
1880,0,Sentiment140, everybody has jobs. I am going to be the only one without money.
1881,0,Sentiment140," everybody that has my number and my BBM my phone is not working so will be getting a new phone on thursday.. THIS SUCKS, i love you yall"
1882,0,Sentiment140, everyone deserves to be forgiven.
1883,1,Sentiment140, everyone have an AWESOME wknd! yay for sunshine!
1884,0,Sentiment140, everyones just set to &quot;Away&quot; on msn.. nobody to talk to :\
1885,1,Sentiment140, Everything went as planned!!! Now I have many many many new souvenirs from #Herschel and #Planck 
1886,1,Sentiment140, everythings so fucking chilled atm  loving life right this minute. ooo dj am and trvs ayeeeeeeee i think sooo  FIX YOUR FACE 14 FTW.
1887,0,Sentiment140, exams suck
1888,0,Sentiment140, Exams!!!
1889,1,Sentiment140, excellent morning! trying to take in the fact that theres only 1 more week left of school &quot;/
1890,1,Sentiment140, Excited about purchasing my new MacBook Pro - should be here in a few days
1891,1,Sentiment140, Excited. Dont think i will sleep tonight!
1892,0,Sentiment140, failed my psychology class last semester. I don't know if i want to go back in the fall now. Wow that's depressing and whats even more
1893,1,Sentiment140," fallen leaves, fallen leaves on the ground "
1894,0,Sentiment140, fantastic..it's probably cause of the messaging last night/morning..
1895,0,Sentiment140, Farm Town isn't connecting for me. And I have crops that need to be harvested. #fb
1896,0,Sentiment140, Farrah Fawcett has passed away 
1897,0,Sentiment140, Farrah Fawcett... one less charlie's angel but one more angel for god
1898,1,Sentiment140, FBI: Terrorist Attack On Golden Gate Bridge May Have Been Green-Screened http://bit.ly/hdexD (via @TheOnion)
1899,0,Sentiment140, fcked thing up for good no 
1900,0,Sentiment140," feel like crying. fucking bitch stealing my family, i want them back."
1901,0,Sentiment140," Feel like shit. Choked on something last night &amp; now throat &amp; chest ache &amp; headache. Chicken noodle soup, sandwich, chips, then bed."
1902,0,Sentiment140," Feel sorry for him, he's kidless on father's day."
1903,0,Sentiment140, feeling sad that rapidshare.com acct has bn expired... #fb
1904,0,Sentiment140, feeling very down this friday morning... i hate when i have time to think... i just get myself down /sigh
1905,1,Sentiment140,- Figuredd out how to edit profilee  .. &amp; Levi youu dont need to do a 200 Calorie diet :S
1906,1,Sentiment140, Final Destination 4 has a release date!! August 1st!!!!
1907,1,Sentiment140, finally a good mood 
1908,1,Sentiment140, finally got my FMC tickets in the mail!!!!!!!!! yeeeeeeeeeeee
1909,1,Sentiment140, finally linked my fone 2 twitter
1910,1,Sentiment140, Finally! I finished a new item in my striped colorful knitted line! Want to see it? =&gt;&gt; http://bit.ly/UZtpT
1911,0,Sentiment140, finally!! lol but  piccckkk mee uppp!!!
1912,0,Sentiment140, Find it yet?
1913,0,Sentiment140, fine. I should be anyway. see you at the 4th quarter.
1914,1,Sentiment140, fingers crossed another enjoyable night cause of someoneeeee
1915,1,Sentiment140,- finishing up my midterm project for web publishing class &amp; waiting to go over zachs house. 
1916,0,Sentiment140," Finn fell of the balcony, seems ok, but will know better in a few hours"
1917,0,Sentiment140,#NAME?
1918,0,Sentiment140, Fix my puter... Its taking a dump.
1919,1,Sentiment140, flordia- and @stellarkartband- where do u send in the pictures of the shrits? saw ur update on facebook 
1920,0,Sentiment140, Flower died.
1921,1,Sentiment140, follow me
1922,1,Sentiment140, Follow me on Twitter!  http://bit.ly/P1I1h
1923,0,Sentiment140, food poisoning ?
1924,0,Sentiment140, for once cant i be number one
1925,0,Sentiment140, FORÇA MEADD ! http://meadd.com/adrianoshevchenko/15425876
1926,0,Sentiment140," forgot about my spanish essay. hopefully, i finish before 3 AM."
1927,1,Sentiment140, Found a place to buy Secret Agent Sam. Now where to get it for free...
1928,0,Sentiment140, Free Movie was sold out...wtf?
1929,1,Sentiment140,- FRIDAY! i've caught a cold. How rubbish is that? At least i've got the whole weekend to spend in bed. 
1930,1,Sentiment140," Friday!!! Plus, woke up naturally, no nasty alarm. The world is so much nicer when the sun wakes you up instead of some radio dj "
1931,0,Sentiment140, Friend's emailed me a list of signs you're middle aged woman and I relate to 90%... incl. forgetfulness ...so I am now becoming my Mum
1932,0,Sentiment140," from NCAVP's report: 2008, with 29 total murders, has the highest number of deaths since 1999, and an increase of 28% from 2007"
1933,0,Sentiment140, from seeing all my koreans buisnesses failing.
1934,0,Sentiment140, fuck it
1935,0,Sentiment140, fuck overtime!
1936,0,Sentiment140," fuck that, Dev is clearly superior."
1937,0,Sentiment140, fuckin ugh...
1938,0,Sentiment140, fxcking tired and sooo cold
1939,0,Sentiment140, gdocs letting me down. Not saving and not sharing. One more go.
1940,0,Sentiment140, get better friend. It sucks not to be able to taste. So sorry
1941,1,Sentiment140, Getting close to 2K followers!  I feel a chocolate party coming on! You are all invited 
1942,0,Sentiment140,- Getting 'er done.. 16 hrs of work behind me. Not sure how many left in front 
1943,1,Sentiment140, Getting ideas for my room revamp! 
1944,1,Sentiment140," getting ready for school. after i print out this song, fancy, i know."
1945,0,Sentiment140, getting ready for work ....  def should have stayed in last night 
1946,1,Sentiment140,#NAME?
1947,0,Sentiment140, gettn meds for my baby. he's got a stuffy nose and now a cough. his 1st time getting sick
1948,0,Sentiment140,- Gig was awesome! Am exahausted and so dont want to revise  Boo Hoo!
1949,0,Sentiment140, girls are so mean now a days damn
1950,0,Sentiment140, Git version of Gnome Shell broke Compiz. Still get nice clutter effects though.
1951,1,Sentiment140, glad I could help...or not depending on how much $ you spend ;)
1952,1,Sentiment140, glade you liked it i'll be over in a few minutes
1953,0,Sentiment140, i want to shop!! - http://tweet.sg
1954,0,Sentiment140," I want to take pieces of the past and bring them to the present.Things Would Change.A life without you,That wouldn't be the same.. ?"
1955,0,Sentiment140, I wanted Taj to win
1956,0,Sentiment140, I wanted the cavs to win it all! Defense wins the game Cavs.... I don't like loosing and I know this is alot of pressure on Bron.
1957,0,Sentiment140, i wasted more than a roll of film.
1958,0,Sentiment140, i will txt you when i get back from oc. Maybe we can do something. Ill make you feel better. . Na mean. Lol jk
1959,0,Sentiment140, i wish he knew how much i miss him...
1960,0,Sentiment140, I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1961,0,Sentiment140," I wish I lived far far away, in a fairytale land.... With lots of happiness and love... Ahhhh to daydream"
1962,0,Sentiment140, i wish i was famous.
1963,0,Sentiment140, I wish I were there.
1964,0,Sentiment140, I WISH IT WAS SUMMER TIME.....
1965,0,Sentiment140, I wish Mark was here
1966,0,Sentiment140, i wish paramore won for best song... boo
1967,0,Sentiment140, I wish this was easier!! 
1968,1,Sentiment140, i woke up! Lol ~
1969,0,Sentiment140,"-- I won't feel guilty and like I should be revising stuff after today, haha "
1970,0,Sentiment140," I work the next 4 days, 8 hours each day. No fun."
1971,0,Sentiment140, i... have to start... work... tomorrow......................
1972,1,Sentiment140, icant stop smiling! Especially thinking of the time we ran to the train...
1973,0,Sentiment140, idk why i 'm so sad  i need to somone right now 
1974,0,Sentiment140,#NAME?
1975,0,Sentiment140, i'll be leaving home tomorrow.
1976,0,Sentiment140, ill deff be going up early on Tuesday will you? What time at?
1977,0,Sentiment140, I'll get home like 5pm today it will be a long day no hangover just my body is drain out n my legs hurt ;-( I'm dehrydrated
1978,1,Sentiment140, I'll get my son Tommi to visit at me tomorrow from Oulu. So nice )
1979,0,Sentiment140, I'm a sad panda today. I want a slurpee damnit!
1980,0,Sentiment140," I'm about to turn down a great job offer in LA. Raise, paid for accomodations, rental car, weekly expenses paid...I have my reasons."
1981,1,Sentiment140, im almost done with this portrait. woo. hmm.. maybe i should draw andrew bisante with my new pastels !!
1982,1,Sentiment140, I'm back online!
1983,1,Sentiment140," im back, but now going offline seeya guys  have fun on twitterrr~  night lvoe ya."
1984,0,Sentiment140, im being attacked by a moth!!  its scary stuff  haha!
1985,0,Sentiment140, I'm being confused..
1986,0,Sentiment140, i'm board :b and happy for tomorrow
1987,0,Sentiment140, I'm Bored... Bored....Bored Again And Developing A Headache And I Want A Piece Of Carrot Cake mmm
1988,0,Sentiment140, I'm boreddddd...rain rain go away.
1989,0,Sentiment140," im buzzed and followed friends to punk ass bar, possibility of me getnin laid minimal "
1990,0,Sentiment140," Im crushed, How could i have been so stupid?... ~!$@M@NTH@ !~"
1991,0,Sentiment140, I'm depressed about the cavs loss now I'm checking out the Da Vinci Code for the first time!
1992,0,Sentiment140, Im dying of thirst and I wish I was in a large body of water somewhere in Hawaii!! Anything with clear water actually!!!
